0.500000 	124.163795 	230.000000 	226.499893 
0.600000 	124.497681 	230.000000 	441.566620 
0.700000 	124.331429 	230.000000 	368.818970 
0.800000 	124.201027 	230.000000 	337.136993 
0.900000 	124.020020 	230.000000 	317.606842 
1.000000 	123.759407 	230.000000 	303.799469 
1.100000 	122.079315 	230.000000 	291.337830 
1.200000 	121.128204 	230.000000 	284.024536 
1.300000 	120.432106 	230.000000 	277.696869 
1.400000 	120.158272 	230.000000 	272.714203 
1.500000 	120.245926 	230.000000 	268.684418 
1.600000 	120.615150 	230.000000 	265.317505 
1.700000 	121.194458 	230.000000 	262.446442 
1.800000 	121.920670 	230.000000 	259.958252 
1.900000 	122.743454 	230.000000 	257.774445 
2.000000 	123.561325 	230.000000 	255.818787 
2.100000 	123.586624 	230.000000 	253.822861 
2.200000 	123.633102 	230.000000 	252.101486 
2.300000 	123.685181 	230.000000 	250.545502 
2.400000 	123.704247 	230.000000 	249.128952 
2.500000 	123.739471 	230.000000 	247.850403 
2.600000 	123.816734 	230.000000 	246.698624 
2.700000 	123.860489 	230.000000 	245.646957 
2.800000 	123.943970 	230.000000 	244.698120 
2.900000 	123.882225 	230.000000 	243.807632 
3.000000 	123.971794 	230.000000 	243.019196 
3.100000 	123.971077 	230.000000 	242.282883 
3.200000 	123.879601 	230.000000 	241.594513 
3.300000 	124.093376 	230.000000 	240.999634 
3.400000 	123.852867 	230.000000 	240.396179 
3.500000 	123.980774 	230.000000 	239.879013 
3.600000 	124.078758 	230.000000 	239.395523 
3.700000 	124.150146 	230.000000 	238.943207 
3.800000 	124.198341 	230.000000 	238.519775 
3.900000 	124.226730 	230.000000 	238.123154 
4.000000 	124.238754 	230.000000 	237.751450 
4.100000 	124.237038 	230.000000 	237.402863 
4.200000 	124.224342 	230.000000 	237.075745 
4.300000 	124.202957 	230.000000 	236.768585 
4.400000 	124.175102 	230.000000 	236.479965 
4.500000 	124.142494 	230.000000 	236.208572 
4.600000 	124.106804 	230.000000 	235.953186 
4.700000 	124.069466 	230.000000 	235.712723 
4.800000 	124.031700 	230.000000 	235.486115 
4.900000 	123.994568 	230.000000 	235.272415 
5.000000 	123.958954 	230.000000 	235.070724 
5.100000 	123.925629 	230.000000 	234.880249 
5.200000 	124.331772 	230.000000 	234.719101 
5.300000 	124.306160 	230.000000 	234.548233 
5.400000 	124.284248 	230.000000 	234.386490 
5.500000 	124.266327 	230.000000 	234.233261 
5.600000 	124.252617 	230.000000 	234.088028 
5.700000 	124.243248 	230.000000 	233.950241 
5.800000 	124.238289 	230.000000 	233.819412 
5.900000 	124.237770 	230.000000 	233.695114 
6.000000 	124.241638 	230.000000 	233.576935 
6.100000 	124.249825 	230.000000 	233.464478 
6.200000 	124.262207 	230.000000 	233.357391 
6.300000 	124.278648 	230.000000 	233.255356 
6.400000 	124.298973 	230.000000 	233.158096 
6.500000 	124.322983 	230.000000 	233.065247 
6.600000 	124.350471 	230.000000 	232.976593 
6.700000 	123.931641 	230.000000 	232.878876 
6.800000 	123.965111 	230.000000 	232.798141 
6.900000 	124.001411 	230.000000 	232.720901 
7.000000 	124.040298 	230.000000 	232.646988 
7.100000 	124.081528 	230.000000 	232.576141 
7.200000 	124.124847 	230.000000 	232.508255 
7.300000 	124.169998 	230.000000 	232.443115 
7.400000 	124.216774 	230.000000 	232.380630 
7.500000 	124.264923 	230.000000 	232.320648 
7.600000 	124.314201 	230.000000 	232.262970 
7.700000 	124.364471 	230.000000 	232.207672 
7.800000 	124.415359 	230.000000 	232.154251 
7.900000 	123.954178 	230.000000 	232.091339 
8.000000 	124.006081 	230.000000 	232.042160 
8.100000 	124.058174 	230.000000 	231.994827 
8.200000 	124.110306 	230.000000 	231.949265 
8.300000 	124.162285 	230.000000 	231.905304 
8.400000 	124.213943 	230.000000 	231.862778 
8.500000 	124.265739 	230.000000 	231.822983 
8.600000 	124.315605 	230.000000 	231.781311 
8.700000 	124.366165 	230.000000 	231.743927 
8.800000 	124.417854 	230.000000 	231.708252 
8.900000 	124.470772 	230.000000 	231.672470 
9.000000 	124.522560 	230.000000 	231.638992 
9.100000 	123.981636 	230.000000 	231.594223 
9.200000 	124.029854 	230.000000 	231.561905 
9.300000 	124.076950 	230.000000 	231.531311 
9.400000 	124.122597 	230.000000 	231.501587 
9.500000 	124.166595 	230.000000 	231.472183 
